SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ContactID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
44156,1,"2001-09-04 00:00:00","2001-09-16 00:00:00","2001-09-11 00:00:00",5,1,SO44156,NULL,10-4030-025887,25887,14976,NULL,1,24851,24851,1,17511,133268Vi90949,NULL,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-11 00:00:00"
44157,1,"2001-09-04 00:00:00","2001-09-16 00:00:00","2001-09-11 00:00:00",5,1,SO44157,NULL,10-4030-017055,17055,12572,NULL,9,22442,22442,1,11701,1233640Vi60538,847,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-11 00:00:00"
44158,1,"2001-09-05 00:00:00","2001-09-17 00:00:00","2001-09-12 00:00:00",5,1,SO44158,NULL,10-4030-013567,13567,13593,NULL,8,23463,23463,1,11528,131046Vi59524,864,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-12 00:00:00"
44159,1,"2001-09-05 00:00:00","2001-09-17 00:00:00","2001-09-12 00:00:00",5,1,SO44159,NULL,10-4030-028182,28182,3099,NULL,4,12930,12930,1,8177,731810Vi42380,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-12 00:00:00"
44160,1,"2001-09-05 00:00:00","2001-09-17 00:00:00","2001-09-12 00:00:00",5,1,SO44160,NULL,10-4030-028186,28186,10631,NULL,1,20498,20498,1,9144,431815Vi47219,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-12 00:00:00"
44161,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44161,NULL,10-4030-013772,13772,8192,NULL,10,18045,18045,1,4362,331035Vi22883,880,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-13 00:00:00"
44162,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44162,NULL,10-4030-028185,28185,4504,NULL,4,14339,14339,1,4050,1031814Vi21313,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-13 00:00:00"
44163,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44163,NULL,10-4030-028193,28193,11335,NULL,4,21205,21205,1,1278,631818Vi6479,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-13 00:00:00"
44164,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44164,NULL,10-4030-028088,28088,10650,NULL,4,20517,20517,1,2503,831897Vi13066,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-13 00:00:00"
44165,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44165,NULL,10-4030-017065,17065,2378,NULL,9,12203,12203,1,4741,1233643Vi24857,873,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-13 00:00:00"
44166,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44166,NULL,10-4030-014581,14581,16046,NULL,1,25932,25932,1,13692,333803Vi70955,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-13 00:00:00"
44167,1,"2001-09-06 00:00:00","2001-09-18 00:00:00","2001-09-13 00:00:00",5,1,SO44167,NULL,10-4030-017308,17308,8045,NULL,9,17898,17898,1,6672,935385Vi34739,873,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-13 00:00:00"
44168,1,"2001-09-07 00:00:00","2001-09-19 00:00:00","2001-09-14 00:00:00",5,1,SO44168,NULL,10-4030-012211,12211,18437,NULL,7,28328,28328,1,7236,231034Vi37533,892,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-14 00:00:00"
44169,1,"2001-09-07 00:00:00","2001-09-19 00:00:00","2001-09-14 00:00:00",5,1,SO44169,NULL,10-4030-028179,28179,14935,NULL,1,24810,24810,1,11655,1031808Vi60230,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-14 00:00:00"
44170,1,"2001-09-07 00:00:00","2001-09-19 00:00:00","2001-09-14 00:00:00",5,1,SO44170,NULL,10-4030-028183,28183,19114,NULL,4,29015,29015,1,9705,531811Vi50032,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-14 00:00:00"
44171,1,"2001-09-07 00:00:00","2001-09-19 00:00:00","2001-09-14 00:00:00",5,1,SO44171,NULL,10-4030-028112,28112,8515,NULL,4,18368,18368,1,12230,1031902Vi63240,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-14 00:00:00"
44172,1,"2001-09-07 00:00:00","2001-09-19 00:00:00","2001-09-14 00:00:00",5,1,SO44172,NULL,10-4030-014584,14584,9199,NULL,4,19055,19055,1,8098,533804Vi41986,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-14 00:00:00"
44173,1,"2001-09-08 00:00:00","2001-09-20 00:00:00","2001-09-15 00:00:00",5,1,SO44173,NULL,10-4030-013784,13784,12376,NULL,10,22246,22246,1,11838,1131039Vi61172,906,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-15 00:00:00"
44174,1,"2001-09-08 00:00:00","2001-09-20 00:00:00","2001-09-15 00:00:00",5,1,SO44174,NULL,10-4030-017229,17229,2449,NULL,9,12275,12275,1,310,434455Vi1576,899,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-15 00:00:00"
44175,1,"2001-09-08 00:00:00","2001-09-20 00:00:00","2001-09-15 00:00:00",5,1,SO44175,NULL,10-4030-017246,17246,5763,NULL,9,15598,15598,1,6910,435649Vi35987,899,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-15 00:00:00"
44176,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44176,NULL,10-4030-012220,12220,6807,NULL,7,16650,16650,1,11704,531047Vi60568,918,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-16 00:00:00"
44177,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44177,NULL,10-4030-011337,11337,6901,NULL,10,16744,16744,1,7938,831750Vi41055,919,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-09-16 00:00:00"
44178,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44178,NULL,10-4030-028097,28097,19701,NULL,4,29607,29607,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-16 00:00:00"
44179,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44179,NULL,10-4030-025888,25888,8526,NULL,1,18379,18379,1,3086,1133269Vi16254,NULL,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-09-16 00:00:00"
44180,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44180,NULL,10-4030-011058,11058,14881,NULL,9,24756,24756,1,12527,1134130Vi64797,912,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-16 00:00:00"
44181,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44181,NULL,10-4030-017294,17294,2467,NULL,9,12293,12293,1,14800,335382Vi76671,912,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-16 00:00:00"
44182,1,"2001-09-09 00:00:00","2001-09-21 00:00:00","2001-09-16 00:00:00",5,1,SO44182,NULL,10-4030-017299,17299,12202,NULL,9,22072,22072,1,4582,835384Vi24049,912,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-16 00:00:00"
44183,1,"2001-09-10 00:00:00","2001-09-22 00:00:00","2001-09-17 00:00:00",5,1,SO44183,NULL,10-4030-028158,28158,6326,NULL,4,16161,16161,1,15165,531796Vi78453,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-17 00:00:00"
44184,1,"2001-09-10 00:00:00","2001-09-22 00:00:00","2001-09-17 00:00:00",5,1,SO44184,NULL,10-4030-017247,17247,17928,NULL,9,27816,27816,1,8099,834461Vi41988,925,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-17 00:00:00"
44185,1,"2001-09-10 00:00:00","2001-09-22 00:00:00","2001-09-17 00:00:00",5,1,SO44185,NULL,10-4030-017280,17280,8955,NULL,9,18809,18809,1,4990,1234472Vi26134,925,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-17 00:00:00"
44186,1,"2001-09-12 00:00:00","2001-09-24 00:00:00","2001-09-19 00:00:00",5,1,SO44186,NULL,10-4030-025889,25889,6954,NULL,4,16797,16797,1,8499,233270Vi43938,NULL,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-19 00:00:00"
44187,1,"2001-09-12 00:00:00","2001-09-24 00:00:00","2001-09-19 00:00:00",5,1,SO44187,NULL,10-4030-017069,17069,10572,NULL,9,20439,20439,1,246,933644Vi1258,951,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-19 00:00:00"
44188,1,"2001-09-13 00:00:00","2001-09-25 00:00:00","2001-09-20 00:00:00",5,1,SO44188,NULL,10-4030-020052,20052,5919,NULL,10,15754,15754,1,1976,1230408Vi10291,971,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-20 00:00:00"
44189,1,"2001-09-13 00:00:00","2001-09-25 00:00:00","2001-09-20 00:00:00",5,1,SO44189,NULL,10-4030-020054,20054,6568,NULL,10,16407,16407,1,3755,930409Vi19793,971,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-20 00:00:00"
44190,1,"2001-09-13 00:00:00","2001-09-25 00:00:00","2001-09-20 00:00:00",5,1,SO44190,NULL,10-4030-011061,11061,17420,NULL,9,27307,27307,1,8926,634132Vi46013,964,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-09-20 00:00:00"
44191,1,"2001-09-13 00:00:00","2001-09-25 00:00:00","2001-09-20 00:00:00",5,1,SO44191,NULL,10-4030-017248,17248,19007,NULL,9,28908,28908,1,4370,1034462Vi22918,964,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-20 00:00:00"
44192,1,"2001-09-14 00:00:00","2001-09-26 00:00:00","2001-09-21 00:00:00",5,1,SO44192,NULL,10-4030-013570,13570,17361,NULL,8,27248,27248,1,2181,1031048Vi11383,981,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-21 00:00:00"
44193,1,"2001-09-14 00:00:00","2001-09-26 00:00:00","2001-09-21 00:00:00",5,1,SO44193,NULL,10-4030-028164,28164,2537,NULL,4,12364,12364,1,8000,1231800Vi41436,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-21 00:00:00"
44194,1,"2001-09-14 00:00:00","2001-09-26 00:00:00","2001-09-21 00:00:00",5,1,SO44194,NULL,10-4030-017064,17064,2290,NULL,9,12113,12113,1,16064,433642Vi83041,977,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-21 00:00:00"
44195,1,"2001-09-14 00:00:00","2001-09-26 00:00:00","2001-09-21 00:00:00",5,1,SO44195,NULL,10-4030-017249,17249,16176,NULL,9,26062,26062,1,9579,1034463Vi49391,977,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-21 00:00:00"
44196,1,"2001-09-14 00:00:00","2001-09-26 00:00:00","2001-09-21 00:00:00",5,1,SO44196,NULL,10-4030-017295,17295,18458,NULL,9,28349,28349,1,1268,635383Vi6447,977,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-21 00:00:00"
44197,1,"2001-09-15 00:00:00","2001-09-27 00:00:00","2001-09-22 00:00:00",5,1,SO44197,NULL,10-4030-028096,28096,1959,NULL,4,11779,11779,1,10570,231898Vi54491,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-22 00:00:00"
44198,1,"2001-09-15 00:00:00","2001-09-27 00:00:00","2001-09-22 00:00:00",5,1,SO44198,NULL,10-4030-028150,28150,4820,NULL,4,14655,14655,1,4004,1131909Vi21099,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-22 00:00:00"
44199,1,"2001-09-15 00:00:00","2001-09-27 00:00:00","2001-09-22 00:00:00",5,1,SO44199,NULL,10-4030-017259,17259,5155,NULL,9,14990,14990,1,11892,434468Vi61462,990,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-22 00:00:00"
44200,1,"2001-09-15 00:00:00","2001-09-27 00:00:00","2001-09-22 00:00:00",5,1,SO44200,NULL,10-4030-017312,17312,2581,NULL,9,12408,12408,1,16165,235388Vi83610,990,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-22 00:00:00"
44201,1,"2001-09-16 00:00:00","2001-09-28 00:00:00","2001-09-23 00:00:00",5,1,SO44201,NULL,10-4030-012254,12254,8352,NULL,7,18205,18205,1,13927,1031055Vi72230,1009,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-23 00:00:00"
44202,1,"2001-09-16 00:00:00","2001-09-28 00:00:00","2001-09-23 00:00:00",5,1,SO44202,NULL,10-4030-028159,28159,12222,NULL,4,22092,22092,1,5744,1131797Vi30030,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-23 00:00:00"
44203,1,"2001-09-16 00:00:00","2001-09-28 00:00:00","2001-09-23 00:00:00",5,1,SO44203,NULL,10-4030-028149,28149,17599,NULL,4,27487,27487,1,13503,1031908Vi69928,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-23 00:00:00"
44204,1,"2001-09-16 00:00:00","2001-09-28 00:00:00","2001-09-23 00:00:00",5,1,SO44204,NULL,10-4030-014580,14580,4965,NULL,4,14800,14800,1,18544,233802Vi96371,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-23 00:00:00"
44205,1,"2001-09-16 00:00:00","2001-09-28 00:00:00","2001-09-23 00:00:00",5,1,SO44205,NULL,10-4030-017285,17285,11826,NULL,9,21696,21696,1,17795,1234473Vi92355,1003,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-23 00:00:00"
44206,1,"2001-09-17 00:00:00","2001-09-29 00:00:00","2001-09-24 00:00:00",5,1,SO44206,NULL,10-4030-011250,11250,1726,NULL,10,11546,11546,1,15638,331747Vi80825,1023,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-24 00:00:00"
44207,1,"2001-09-17 00:00:00","2001-09-29 00:00:00","2001-09-24 00:00:00",5,1,SO44207,NULL,10-4030-028162,28162,14107,NULL,4,23977,23977,1,16696,831798Vi86470,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-24 00:00:00"
44208,1,"2001-09-17 00:00:00","2001-09-29 00:00:00","2001-09-24 00:00:00",5,1,SO44208,NULL,10-4030-025879,25879,19375,NULL,4,29280,29280,1,NULL,NULL,NULL,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-24 00:00:00"
44209,1,"2001-09-17 00:00:00","2001-09-29 00:00:00","2001-09-24 00:00:00",5,1,SO44209,NULL,10-4030-017257,17257,9382,NULL,9,19241,19241,1,14651,234466Vi76006,1016,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-24 00:00:00"
44210,1,"2001-09-18 00:00:00","2001-09-30 00:00:00","2001-09-25 00:00:00",5,1,SO44210,NULL,10-4030-013783,13783,16323,NULL,10,26209,26209,1,5785,231038Vi30221,1036,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-25 00:00:00"
44211,1,"2001-09-18 00:00:00","2001-09-30 00:00:00","2001-09-25 00:00:00",5,1,SO44211,NULL,10-4030-028154,28154,2170,NULL,4,11992,11992,1,14419,931793Vi74729,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-25 00:00:00"
44212,1,"2001-09-18 00:00:00","2001-09-30 00:00:00","2001-09-25 00:00:00",5,1,SO44212,NULL,10-4030-028170,28170,10408,NULL,4,20275,20275,1,12278,831804Vi63487,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-25 00:00:00"
44213,1,"2001-09-18 00:00:00","2001-09-30 00:00:00","2001-09-25 00:00:00",5,1,SO44213,NULL,10-4030-017351,17351,3457,NULL,9,13292,13292,1,14883,533968Vi77089,1029,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-25 00:00:00"
44214,1,"2001-09-18 00:00:00","2001-09-30 00:00:00","2001-09-25 00:00:00",5,1,SO44214,NULL,10-4030-017332,17332,15775,NULL,9,25659,25659,1,7544,1235394Vi39063,1029,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-25 00:00:00"
44215,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44215,NULL,10-4030-028180,28180,16111,NULL,1,25997,25997,1,1493,830325Vi7700,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-26 00:00:00"
44216,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44216,NULL,10-4030-013560,13560,4274,NULL,8,14109,14109,1,1704,331040Vi8758,1046,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-26 00:00:00"
44217,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44217,NULL,10-4030-028148,28148,12747,NULL,1,22617,22617,1,4891,431907Vi25672,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-26 00:00:00"
44218,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44218,NULL,10-4030-022109,22109,15664,NULL,6,25548,25548,1,14810,131910Vi76715,1044,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-26 00:00:00"
44219,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44219,NULL,10-4030-014590,14590,6277,NULL,4,16112,16112,1,2703,233807Vi14021,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-26 00:00:00"
44220,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44220,NULL,10-4030-011060,11060,12742,NULL,9,22612,22612,1,14054,634131Vi72903,1042,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-26 00:00:00"
44221,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44221,NULL,10-4030-017255,17255,3716,NULL,9,13551,13551,1,18241,534464Vi94606,1042,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-26 00:00:00"
44222,1,"2001-09-19 00:00:00","2001-10-01 00:00:00","2001-09-26 00:00:00",5,1,SO44222,NULL,10-4030-017258,17258,3088,NULL,9,12919,12919,1,14111,534467Vi73185,1042,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-26 00:00:00"
44223,1,"2001-09-20 00:00:00","2001-10-02 00:00:00","2001-09-27 00:00:00",5,1,SO44223,NULL,10-4030-013847,13847,3334,NULL,10,13169,13169,1,15215,731059Vi78706,1062,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-27 00:00:00"
44224,1,"2001-09-20 00:00:00","2001-10-02 00:00:00","2001-09-27 00:00:00",5,1,SO44224,NULL,10-4030-028166,28166,6017,NULL,4,15852,15852,1,6247,431801Vi32459,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-27 00:00:00"
44225,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44225,NULL,10-4030-020060,20060,11165,NULL,10,21035,21035,1,8865,130411Vi45741,1075,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-28 00:00:00"
44226,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44226,NULL,10-4030-012255,12255,12131,NULL,7,22001,22001,1,12060,931057Vi62326,1074,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-28 00:00:00"
44227,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44227,NULL,10-4030-028401,28401,2488,NULL,7,12314,12314,1,4128,131746Vi21667,1074,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-09-28 00:00:00"
44228,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44228,NULL,10-4030-011333,11333,11430,NULL,10,21300,21300,1,9366,1031748Vi48295,1075,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-28 00:00:00"
44229,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44229,NULL,10-4030-025886,25886,18893,NULL,1,28792,28792,1,14096,933267Vi73110,NULL,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-09-28 00:00:00"
44230,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44230,NULL,10-4030-017241,17241,11961,NULL,9,21831,21831,1,3957,734459Vi20823,1068,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-28 00:00:00"
44231,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44231,NULL,10-4030-017973,17973,15107,NULL,7,24984,24984,1,7999,1135198Vi41435,1074,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-28 00:00:00"
44232,1,"2001-09-21 00:00:00","2001-10-03 00:00:00","2001-09-28 00:00:00",5,1,SO44232,NULL,10-4030-017334,17334,16457,NULL,9,26343,26343,1,9745,335395Vi50216,1068,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-28 00:00:00"
44233,1,"2001-09-22 00:00:00","2001-10-04 00:00:00","2001-09-29 00:00:00",5,1,SO44233,NULL,10-4030-013841,13841,11839,NULL,10,21709,21709,1,7295,731051Vi37852,1088,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-29 00:00:00"
44234,1,"2001-09-22 00:00:00","2001-10-04 00:00:00","2001-09-29 00:00:00",5,1,SO44234,NULL,10-4030-028184,28184,11709,NULL,4,21579,21579,1,529,431812Vi2738,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-29 00:00:00"
44235,1,"2001-09-22 00:00:00","2001-10-04 00:00:00","2001-09-29 00:00:00",5,1,SO44235,NULL,10-4030-022117,22117,9247,NULL,6,19103,19103,1,6671,431813Vi34736,1083,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-29 00:00:00"
44236,1,"2001-09-22 00:00:00","2001-10-04 00:00:00","2001-09-29 00:00:00",5,1,SO44236,NULL,10-4030-028191,28191,6511,NULL,1,16349,16349,1,17403,131817Vi90435,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-29 00:00:00"
44237,1,"2001-09-22 00:00:00","2001-10-04 00:00:00","2001-09-29 00:00:00",5,1,SO44237,NULL,10-4030-017056,17056,16291,NULL,9,26177,26177,1,8232,133641Vi42664,1081,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-29 00:00:00"
44238,1,"2001-09-22 00:00:00","2001-10-04 00:00:00","2001-09-29 00:00:00",5,1,SO44238,NULL,10-4030-017079,17079,15635,NULL,9,25519,25519,1,5401,734454Vi28288,1081,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-29 00:00:00"
44239,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44239,NULL,10-4030-012217,12217,15150,NULL,7,25028,25028,1,8321,431041Vi43095,1100,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-30 00:00:00"
44240,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44240,NULL,10-4030-013580,13580,19067,NULL,8,28968,28968,1,7098,131060Vi36826,1098,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-30 00:00:00"
44241,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44241,NULL,10-4030-028155,28155,2772,NULL,4,12601,12601,1,2875,231794Vi14975,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-30 00:00:00"
44242,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44242,NULL,10-4030-028163,28163,18971,NULL,1,28872,28872,1,12583,1231799Vi65106,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-30 00:00:00"
44243,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44243,NULL,10-4030-017278,17278,1672,NULL,9,11492,11492,1,13200,134470Vi68445,1094,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-30 00:00:00"
44244,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44244,NULL,10-4030-017329,17329,10593,NULL,9,20460,20460,1,2694,1135393Vi13981,1094,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-09-30 00:00:00"
44245,1,"2001-09-23 00:00:00","2001-10-05 00:00:00","2001-09-30 00:00:00",5,1,SO44245,NULL,10-4030-025556,25556,17886,NULL,9,27774,27774,1,9841,135434Vi50717,1094,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-09-30 00:00:00"
44246,1,"2001-09-24 00:00:00","2001-10-06 00:00:00","2001-10-01 00:00:00",5,1,SO44246,NULL,10-4030-012219,12219,3367,NULL,7,13202,13202,1,11607,831045Vi59969,1113,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-01 00:00:00"
44247,1,"2001-09-24 00:00:00","2001-10-06 00:00:00","2001-10-01 00:00:00",5,1,SO44247,NULL,10-4030-017233,17233,8171,NULL,9,18024,18024,1,10639,134457Vi54836,1107,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-01 00:00:00"
44248,1,"2001-09-24 00:00:00","2001-10-06 00:00:00","2001-10-01 00:00:00",5,1,SO44248,NULL,10-4030-017240,17240,1756,NULL,9,11576,11576,1,14291,1034458Vi74077,1107,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-01 00:00:00"
44249,1,"2001-09-25 00:00:00","2001-10-07 00:00:00","2001-10-02 00:00:00",5,1,SO44249,NULL,10-4030-013845,13845,19594,NULL,10,29500,29500,1,NULL,NULL,1127,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-02 00:00:00"
44250,1,"2001-09-25 00:00:00","2001-10-07 00:00:00","2001-10-02 00:00:00",5,1,SO44250,NULL,10-4030-028167,28167,5202,NULL,4,15037,15037,1,9038,831802Vi46670,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-02 00:00:00"
44251,1,"2001-09-25 00:00:00","2001-10-07 00:00:00","2001-10-02 00:00:00",5,1,SO44251,NULL,10-4030-028190,28190,8395,NULL,4,18248,18248,1,15032,331816Vi77793,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-02 00:00:00"
44252,1,"2001-09-26 00:00:00","2001-10-08 00:00:00","2001-10-03 00:00:00",5,1,SO44252,NULL,10-4030-013777,13777,15148,NULL,10,25026,25026,1,18450,131036Vi95811,1140,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-03 00:00:00"
